 1.21297065e-03  9.14182078e-02  1.21297065e-03  2.85662608e-02  1.21297065e-03  5.71307004e-02 
 1.22297065e-03  8.89756997e-02  1.22297065e-03  2.78024634e-02  1.22297065e-03  5.56031557e-02 
 1.23297065e-03  8.61495104e-02  1.23297065e-03  2.69187690e-02  1.23297065e-03  5.38358245e-02 
 1.24297065e-03  8.29460076e-02  1.24297065e-03  2.59171693e-02  1.24297065e-03  5.18326905e-02 
 1.25297065e-03  7.93731352e-02  1.25297065e-03  2.48001490e-02  1.25297065e-03  4.95987225e-02 
 1.26297065e-03  7.54404026e-02  1.26297065e-03  2.35706818e-02  1.26297065e-03  4.71398679e-02 
 1.27297065e-03  7.11588658e-02  1.27297065e-03  2.22322249e-02  1.27297065e-03  4.44630408e-02 
 1.28297065e-03  6.65411043e-02  1.28297065e-03  2.07887112e-02  1.28297065e-03  4.15761068e-02 
 1.29297065e-03  6.16011891e-02  1.29297065e-03  1.92445400e-02  1.29297065e-03  3.84878642e-02 
 1.30297065e-03  5.63546468e-02  1.30297065e-03  1.76045653e-02  1.30297065e-03  3.52080208e-02 
 1.31297065e-03  5.08184156e-02  1.31297065e-03  1.58740823e-02  1.31297065e-03  3.17471663e-02 
 1.32297065e-03  4.50107965e-02  1.32297065e-03  1.40588119e-02  1.32297065e-03  2.81167424e-02 
 1.33297065e-03  3.89513976e-02  1.33297065e-03  1.21648833e-02  1.33297065e-03  2.43290073e-02 
 1.34297065e-03  3.26610731e-02  1.34297065e-03  1.01988153e-02  1.34297065e-03  2.03969978e-02 
 1.35297065e-03  2.61618557e-02  1.35297065e-03  8.16749481e-03  1.35297065e-03  1.63344874e-02 
 1.36297065e-03  1.94768849e-02  1.36297065e-03  6.07815443e-03  1.36297065e-03  1.21559409e-02 
 1.37297065e-03  1.26303288e-02  1.37297065e-03  3.93834819e-03  1.37297065e-03  7.87646578e-03 
 1.38297065e-03  5.64730111e-03  1.38297065e-03  1.75592551e-03  1.38297065e-03  3.51176048e-03 
 1.39297065e-03 -1.44622637e-03  1.39297065e-03 -4.60996105e-04  1.39297065e-03 -9.21940570e-04 
 1.40297065e-03 -8.62351583e-03  1.40297065e-03 -2.70405995e-03  1.40297065e-03 -5.40792449e-03 
 1.41297065e-03 -1.58571600e-02  1.41297065e-03 -4.96470018e-03  1.41297065e-03 -9.92906014e-03 
 1.42297065e-03 -2.31191824e-02  1.42297065e-03 -7.23417319e-03  1.42297065e-03 -1.44678609e-02 
